#Thorlabs FTS
[SpectrumHeader]
#Date;20181218
#Time;20031068
#GMTTime;20031068
#XAxisUnit;nm_air
#YAxisUnit;cal_intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;500.000000
#TriggerMode;0
#InterferometerSerial;M00461244
#Source;
#AirMeasureOpt;0
#WnrMin;9746.767578
#WnrMax;49972.015625
#Length;3648
#Resolution;0.0000000000e+000
#ADC;0
#Instrument;0
#InstrModel;CCS200
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
2.001119995e+002;-1.061540097e-003
2.003113098e+002;-6.845026510e-004
2.005106506e+002;9.313724586e-004
2.007100067e+002;7.502597757e-003
2.009093781e+002;-1.330852625e-003
2.011087646e+002;-1.546302694e-003
2.013081818e+002;-3.882588644e-004
2.015076294e+002;-2.111858921e-003
2.017070770e+002;-2.488896484e-003
2.019065552e+002;2.681903774e-003
2.021060486e+002;5.752066616e-003
2.023055725e+002;-8.730213740e-004
2.025051117e+002;2.277934924e-003
2.027046661e+002;-9.538151207e-004
2.029042511e+002;-6.306401337e-004
2.031038513e+002;2.708835062e-003
2.033034668e+002;-2.354240278e-003
2.035031128e+002;-4.831915256e-003
2.037027740e+002;1.200684928e-003
2.039024506e+002;-2.300377702e-003
2.041021576e+002;1.820103731e-003
2.043018799e+002;1.234349038e-004
2.045016174e+002;-4.104771651e-003
2.047013702e+002;-1.842546393e-003
2.049011536e+002;-1.977202715e-003
2.051009674e+002;-5.936096422e-003
2.053007813e+002;-7.114338805e-004
2.055006256e+002;9.852349758e-004
2.057005005e+002;5.563547835e-003
2.059003754e+002;2.628041198e-003
2.061002808e+002;1.550791203e-003
2.063002167e+002;-3.074651177e-004
2.065001526e+002;-8.460901445e-004
2.067001190e+002;1.362272422e-003
2.069001160e+002;3.409047611e-003
2.071001129e+002;-4.804984201e-003
2.073001404e+002;2.547247568e-003
2.075001984e+002;-3.539215308e-003
2.077002563e+002;3.651428735e-003
2.079003448e+002;-1.950271428e-003
2.081004486e+002;1.234349038e-004
2.083005829e+002;2.520316280e-003
2.085007324e+002;1.469997456e-003
2.087008972e+002;-3.404559102e-003
2.089010925e+002;3.005078761e-003
2.091013031e+002;1.523859915e-003
2.093015289e+002;-5.182021763e-003
2.095017853e+002;7.967161946e-004
2.097020569e+002;7.697849069e-004
2.099023438e+002;4.190053791e-003
2.101026611e+002;-4.320221487e-003
2.103029785e+002;-2.488896484e-003
2.105033417e+002;-3.620008938e-003
2.107037048e+002;7.967161946e-004
2.109040985e+002;-2.004134003e-003
2.111045074e+002;-1.169265131e-003
2.113049469e+002;8.122016676e-003
2.115054016e+002;9.583036881e-004
2.117058716e+002;-1.115402672e-003
2.119063568e+002;2.224072581e-003
2.121068726e+002;-3.108315170e-003
2.123074036e+002;-5.155090243e-003
2.125079651e+002;5.590478890e-003
2.127085419e+002;-6.232340354e-003
2.129091339e+002;-2.266713709e-004
2.131097412e+002;1.066028723e-003
2.133103790e+002;-1.680958900e-003
2.135110321e+002;-6.178477779e-003
2.137117157e+002;-1.728088682e-004
2.139123993e+002;-1.573233982e-003
2.141131134e+002;-5.262815394e-003
2.143138580e+002;-1.573233982e-003
2.145146027e+002;3.388849145e-004
2.147153778e+002;-5.498463870e-004
2.149161835e+002;7.179422770e-003
2.151169891e+002;-7.174934261e-003
2.153178253e+002;1.766241272e-003
2.155186920e+002;-1.728088682e-004
2.157195587e+002;3.974603955e-003
2.159204559e+002;6.990903988e-003
2.161213837e+002;2.870422555e-003
2.163223114e+002;-1.007677638e-003
2.165232697e+002;-7.471177727e-003
2.167242432e+002;-8.460901445e-004
2.169252472e+002;3.193597542e-003
2.171262665e+002;3.543703817e-003
2.173273010e+002;-1.654027728e-003
2.175283508e+002;-6.259271875e-003
2.177294312e+002;4.540160298e-003
2.179305267e+002;3.567268699e-002
2.181316528e+002;1.385837328e-002
2.183327789e+002;-1.223127707e-003
2.185339355e+002;-2.650483977e-003
2.187351227e+002;-5.074296612e-003
2.189363098e+002;-7.383651100e-004
2.191375275e+002;1.658516238e-003
2.193387756e+002;3.382116323e-003
2.195400238e+002;-7.282659411e-003
2.197413025e+002;2.358728787e-003
2.199425964e+002;-8.460901445e-004
2.201439209e+002;-3.997046500e-003
2.203452606e+002;9.650365246e-005
2.205466156e+002;-2.408102620e-003
2.207479858e+002;-5.208952818e-003
2.209493866e+002;6.963972934e-003
2.211508026e+002;-2.219584072e-003
2.213522491e+002;-2.111858921e-003
2.215536957e+002;-2.219584072e-003
2.217551880e+002;-5.882234313e-003
2.219566803e+002;-7.114338805e-004
2.221582031e+002;-3.512284020e-003
2.223597260e+002;-5.101227667e-003
2.225612946e+002;6.957240112e-005
2.227628632e+002;4.836403765e-003
2.229644623e+002;6.533072796e-003
2.231660767e+002;2.143278718e-003
2.233677216e+002;-4.589533899e-003
2.235693817e+002;7.159224479e-004
2.237710571e+002;1.200684928e-003
2.239727478e+002;5.240372848e-003
2.241744690e+002;2.628041198e-003
2.243762054e+002;-7.652963977e-004
2.245779572e+002;5.805928726e-003
2.247797394e+002;-5.855302792e-003
2.249815369e+002;-1.519371406e-003
2.251833496e+002;-2.327308990e-003
2.253851929e+002;9.313724586e-004
2.255870514e+002;-1.950271428e-003
2.257889252e+002;2.224072581e-003
2.259908142e+002;9.852349758e-004
2.261927338e+002;-2.084927633e-003
2.263946686e+002;-4.023978021e-003
2.265966187e+002;4.466099199e-004
2.267985992e+002;3.624497680e-003
2.270005951e+002;4.264114614e-005
2.272026062e+002;-4.724190105e-003
2.274046478e+002;6.209897809e-003
2.276067047e+002;3.119536559e-004
2.278087769e+002;5.482753739e-003
2.280108643e+002;-1.189463583e-004
2.282129822e+002;2.580911678e-004
2.284151154e+002;-1.573233982e-003
2.286172791e+002;-1.061540097e-003
2.288194427e+002;-9.807463503e-004
2.290216370e+002;2.311599092e-004
2.292238617e+002;-1.034608926e-003
2.294260864e+002;-2.327308990e-003
2.296283417e+002;-9.807463503e-004
2.298306122e+002;-1.007677638e-003
2.300329132e+002;-3.835459007e-003
2.302352142e+002;4.264114614e-005
2.304375610e+002;-8.460901445e-004
2.306399078e+002;6.963972934e-003
2.308422852e+002;-1.815615222e-003
2.310446625e+002;-3.343963763e-004
2.312470856e+002;-4.421213816e-004
2.314495087e+002;9.044411709e-004
2.316519623e+002;4.109260160e-003
2.318544312e+002;1.570989662e-005
2.320569305e+002;-2.812071471e-003
2.322594299e+002;-2.461965196e-003
2.324619598e+002;-8.730213740e-004
2.326645203e+002;-2.973658964e-003
2.328670807e+002;-5.182021763e-003
2.330696716e+002;-8.460901445e-004
2.332722778e+002;7.260216400e-003
2.334749146e+002;1.362272422e-003
2.336775665e+002;-8.925465867e-003
2.338802338e+002;-2.536026295e-004
2.340829163e+002;-2.461965196e-003
2.342856293e+002;-6.097684149e-003
2.344883575e+002;6.620599306e-004
2.346911011e+002;-3.970115446e-003
2.348938599e+002;5.274036666e-004
2.350966492e+002;5.886722822e-003
2.352994537e+002;4.540160298e-003
2.355022736e+002;-2.165721497e-003
2.357051239e+002;3.355185036e-003
2.359079895e+002;1.927828765e-003
2.361108704e+002;7.159224479e-004
2.363137817e+002;4.163122736e-003
2.365167084e+002;3.139734967e-003
2.367196503e+002;9.583036881e-004
2.369226074e+002;6.620599306e-004
2.371255951e+002;9.313724586e-004
2.373285980e+002;-2.704346552e-003
2.375316162e+002;-1.458776096e-004
2.377346649e+002;7.967161946e-004
2.379377136e+002;-2.273446415e-003
2.381408081e+002;5.994447507e-003
2.383439026e+002;-6.575713633e-004
2.385470276e+002;1.685447525e-003
2.387501678e+002;8.236474241e-004
2.389533234e+002;2.089416143e-003
2.391564941e+002;1.847035019e-003
2.393596954e+002;-4.421213816e-004
2.395629120e+002;6.048310082e-003
2.397661591e+002;4.109260160e-003
2.399694061e+002;2.762697637e-003
2.401726837e+002;3.032010049e-003
2.403759766e+002;-1.411646372e-003
2.405792999e+002;1.066028723e-003
2.407826385e+002;-1.250058878e-003
2.409859924e+002;2.251003636e-003
2.411893616e+002;1.570989662e-005
2.413927612e+002;-2.246515127e-003
2.415961761e+002;-7.922276272e-004
2.417996063e+002;-4.185565282e-003
2.420030518e+002;3.927474027e-004
2.422065277e+002;1.092959894e-003
2.424100189e+002;1.469997456e-003
2.426135254e+002;3.193597542e-003
2.428170624e+002;3.247460118e-003
2.430206146e+002;-3.727734089e-003
2.432241821e+002;-1.950271428e-003
2.434277649e+002;-5.936096422e-003
2.436313782e+002;-3.673871513e-003
2.438350067e+002;-2.219584072e-003
2.440386505e+002;1.308409963e-003
2.442423248e+002;-1.465508947e-003
2.444460144e+002;-4.589533899e-003
2.446497192e+002;-1.997401123e-004
2.448534393e+002;3.759153886e-003
2.450571899e+002;2.143278718e-003
2.452609558e+002;-9.268838912e-004
2.454647369e+002;-5.767776165e-004
2.456685333e+002;9.583036881e-004
2.458723602e+002;3.119536559e-004
2.460762024e+002;4.728679080e-003
2.462800598e+002;1.712378697e-003
2.464839478e+002;-9.268838912e-004
2.466878510e+002;-3.108315170e-003
2.468917694e+002;-3.889321582e-003
2.470957031e+002;-1.330852625e-003
2.472996674e+002;-3.350696526e-003
2.475036316e+002;-3.216040321e-003
2.477076416e+002;2.924285131e-003
2.479116516e+002;-4.616465420e-003
2.481156921e+002;-2.004134003e-003
2.483197479e+002;-6.306401337e-004
2.485238190e+002;-1.627096441e-003
2.487279205e+002;4.620953929e-003
2.489320221e+002;2.850223973e-004
2.491361542e+002;-1.438577659e-003
2.493403168e+002;5.698204041e-003
2.495444794e+002;-3.458421445e-003
2.497486725e+002;4.997991491e-003
2.499528809e+002;2.681903774e-003
2.501571198e+002;3.658161731e-004
2.503613586e+002;2.580911678e-004
2.505656281e+002;-1.977202715e-003
2.507699127e+002;6.775454152e-003
2.509742279e+002;1.443066169e-003
2.511785583e+002;5.274036666e-004
2.513829041e+002;-7.922276272e-004
2.515872650e+002;-1.007677638e-003
2.517916412e+002;7.697849069e-004
2.519960480e+002;1.873966190e-003
2.522004700e+002;-3.054452827e-003
2.524049225e+002;-2.246515127e-003
2.526093750e+002;3.247460118e-003
2.528138580e+002;6.533072796e-003
2.530183563e+002;-3.882588644e-004
2.532228851e+002;-4.185565282e-003
2.534274139e+002;-3.620008938e-003
2.536319733e+002;-1.357783913e-003
2.538365479e+002;3.516772529e-003
2.540411530e+002;-7.605834398e-003
2.542457581e+002;2.143278718e-003
2.544503937e+002;2.331797499e-003
2.546550446e+002;2.116347430e-003
2.548597260e+002;3.409047611e-003
2.550644226e+002;7.159224479e-004
2.552691345e+002;3.974603955e-003
2.554738617e+002;3.032010049e-003
2.556786041e+002;-1.627096441e-003
2.558833771e+002;-1.411646372e-003
2.560881653e+002;-1.950271428e-003
2.562929688e+002;-3.054452827e-003
2.564978027e+002;1.416134997e-003
2.567026367e+002;3.893810092e-003
2.569075012e+002;3.355185036e-003
2.571123962e+002;-5.155090243e-003
2.573172913e+002;6.620599306e-004
2.575222168e+002;4.163122736e-003
2.577271729e+002;5.913653877e-003
2.579321289e+002;-2.731277840e-003
2.581371155e+002;-3.539215308e-003
2.583421021e+002;-5.774509162e-003
2.585471191e+002;-3.539215308e-003
2.587521667e+002;-3.916252870e-003
2.589572144e+002;-7.652963977e-004
2.591622925e+002;2.042286505e-004
2.593674011e+002;6.021379028e-003
2.595725098e+002;2.466453705e-003
2.597776489e+002;-7.922276272e-004
2.599827881e+002;-2.138790209e-003
2.601879578e+002;-2.192652784e-003
2.603931580e+002;5.267303903e-003
2.605983582e+002;-6.306401337e-004
2.608035889e+002;-1.196196419e-003
2.610088501e+002;3.570635105e-003
2.612141113e+002;6.081974134e-004
2.614194031e+002;6.351287011e-004
2.616246948e+002;-6.575713633e-004
2.618300171e+002;3.516772529e-003
2.620353699e+002;2.789628692e-003
2.622407227e+002;-7.652963977e-004
2.624461060e+002;-3.889321582e-003
2.626515198e+002;-1.923340140e-003
2.628569336e+002;-1.761752646e-003
2.630623779e+002;-1.122135473e-005
2.632678223e+002;-4.670327995e-003
2.634732971e+002;1.496928744e-003
2.636788025e+002;4.674816504e-003
2.638843079e+002;-4.454877693e-003
2.640898438e+002;-1.788683934e-003
2.642954102e+002;-2.488896484e-003
2.645009766e+002;-1.519371406e-003
2.647065735e+002;-4.562602844e-003
2.649121704e+002;-3.646940226e-003
2.651177979e+002;-2.266713709e-004
2.653234558e+002;1.146822469e-003
2.655291138e+002;-1.600165153e-003
2.657348022e+002;3.759153886e-003
2.659405212e+002;-2.327308990e-003
2.661462402e+002;-1.492440118e-003
2.663519897e+002;6.351287011e-004
2.665577393e+002;8.775099413e-004
2.667635193e+002;7.159224479e-004
2.669693298e+002;-8.191589150e-004
2.671751404e+002;3.112803679e-003
2.673809814e+002;3.759153886e-003
2.675868225e+002;-1.411646372e-003
2.677927246e+002;-2.461965196e-003
2.679985962e+002;2.304866211e-003
2.682045288e+002;-8.460901445e-004
2.684104614e+002;3.732222598e-003
2.686163940e+002;-7.383651100e-004
2.688223877e+002;-1.977202715e-003
2.690283508e+002;6.889911601e-004
2.692343750e+002;1.873966190e-003
2.694403992e+002;6.613866426e-003
2.696464539e+002;-1.142333960e-003
2.698525085e+002;1.146822469e-003
2.700585938e+002;9.414716624e-003
2.702647095e+002;-3.242971608e-003
2.704708252e+002;-2.785140183e-003
2.706769714e+002;3.119536559e-004
2.708831177e+002;-9.268838912e-004
2.710892944e+002;5.375029054e-003
2.712955017e+002;-2.246515127e-003
2.715017090e+002;-1.088471385e-003
2.717079468e+002;-6.575713633e-004
2.719141846e+002;5.321166478e-003
2.721204529e+002;1.793172443e-003
2.723267517e+002;6.081974134e-004
2.725330811e+002;5.752066616e-003
2.727394104e+002;-1.977202715e-003
2.729457397e+002;-3.512284020e-003
2.731520996e+002;4.163122736e-003
